item_id::string,URI::string
519,http://dbpedia.org/resource/RoboCop_3
520,http://dbpedia.org/resource/Robin_Hood:_Men_in_Tights
521,http://dbpedia.org/resource/Romeo_Is_Bleeding
522,http://dbpedia.org/resource/Romper_Stomper
523,http://dbpedia.org/resource/Ruby_in_Paradise
524,http://dbpedia.org/resource/Rudy_(film)
525,http://dbpedia.org/resource/The_Saint_of_Fort_Washington
526,http://dbpedia.org/resource/Savage_Nights
527,http://dbpedia.org/resource/Schindler%27s_List
528,http://dbpedia.org/resource/The_Scout_(1994_film)
529,http://dbpedia.org/resource/Searching_for_Bobby_Fischer
530,http://dbpedia.org/resource/Second_Best_(film)
531,http://dbpedia.org/resource/The_Secret_Garden_(1993_film)
532,http://dbpedia.org/resource/Serial_Mom
533,http://dbpedia.org/resource/The_Shadow_(1994_film)
534,http://dbpedia.org/resource/Shadowlands_(1993_film)
535,http://dbpedia.org/resource/Short_Cuts
536,http://dbpedia.org/resource/A_Simple_Twist_of_Fate
537,http://dbpedia.org/resource/Sirens_(1994_film)
538,http://dbpedia.org/resource/Six_Degrees_of_Separation_(film)
539,http://dbpedia.org/resource/Sleepless_in_Seattle
540,http://dbpedia.org/resource/Sliver_(film)
541,http://dbpedia.org/resource/Blade_Runner
542,http://dbpedia.org/resource/Son_in_Law
543,http://dbpedia.org/resource/So_I_Married_an_Axe_Murderer
544,http://dbpedia.org/resource/Striking_Distance
545,http://dbpedia.org/resource/Harem_(film)
546,http://dbpedia.org/resource/Super_Mario_Bros._(film)
547,http://dbpedia.org/resource/Surviving_the_Game
548,http://dbpedia.org/resource/Terminal_Velocity_(film)
549,http://dbpedia.org/resource/Thirty_Two_Short_Films_About_Glenn_Gould
550,http://dbpedia.org/resource/Threesome_(1994_film)
551,http://dbpedia.org/resource/The_Nightmare_Before_Christmas
552,http://dbpedia.org/resource/The_Three_Musketeers_(1993_film)
553,http://dbpedia.org/resource/Tombstone_(film)
554,http://dbpedia.org/resource/Trial_by_Jury_(film)
555,http://dbpedia.org/resource/True_Romance
556,http://dbpedia.org/resource/The_War_Room
558,http://dbpedia.org/resource/The_Pagemaster
559,"http://dbpedia.org/resource/Paris,_France_(film)"
560,"http://dbpedia.org/resource/The_Beans_of_Egypt,_Maine"
561,http://dbpedia.org/resource/Bulletproof_Heart_(film)
562,http://dbpedia.org/resource/Welcome_to_the_Dollhouse
563,http://dbpedia.org/resource/Germinal_(1993_film)
564,http://dbpedia.org/resource/Chasers
565,http://dbpedia.org/resource/Cronos_(film)
566,http://dbpedia.org/resource/Naked_in_New_York
567,http://dbpedia.org/resource/Kika_(film)
568,http://dbpedia.org/resource/Bhaji_on_the_Beach
569,http://dbpedia.org/resource/Little_Big_League
570,http://dbpedia.org/resource/The_Slingshot_(film)
571,http://dbpedia.org/resource/Wide-Eyed_and_Legless
572,http://dbpedia.org/resource/Foreign_Student
573,"http://dbpedia.org/resource/Ciao,_Professore!"
574,http://dbpedia.org/resource/Spanking_the_Monkey
575,http://dbpedia.org/resource/The_Little_Rascals_(film)
577,http://dbpedia.org/resource/Andre_(film)
579,http://dbpedia.org/resource/The_Escort_(1993_film)
580,http://dbpedia.org/resource/Princess_Caraboo_(film)
581,http://dbpedia.org/resource/The_Celluloid_Closet
582,http://dbpedia.org/resource/M%C3%A9tisse_(film)
583,http://dbpedia.org/resource/Caro_diario
584,http://dbpedia.org/resource/I_Don%27t_Want_to_Talk_About_It_(film)
585,http://dbpedia.org/resource/The_Brady_Bunch_Movie
586,http://dbpedia.org/resource/Home_Alone
587,http://dbpedia.org/resource/Ghost_(1990_film)
588,http://dbpedia.org/resource/Aladdin_(1992_Disney_film)
589,http://dbpedia.org/resource/Terminator_2:_Judgment_Day
590,http://dbpedia.org/resource/Dances_with_Wolves
592,http://dbpedia.org/resource/Batman_(1989_film)
593,http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)
594,http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)
595,http://dbpedia.org/resource/Beauty_and_the_Beast_(1991_film)
596,http://dbpedia.org/resource/Pinocchio_(1940_film)
597,http://dbpedia.org/resource/Pretty_Woman
598,http://dbpedia.org/resource/Window_to_Paris
599,http://dbpedia.org/resource/The_Wild_Bunch
600,http://dbpedia.org/resource/Love_and_a_.45
601,http://dbpedia.org/resource/The_Wooden_Man%27s_Bride
602,http://dbpedia.org/resource/A_Great_Day_in_Harlem_(film)
603,http://dbpedia.org/resource/Bye_Bye_Love_(film)
605,http://dbpedia.org/resource/One_Fine_Day_(film)
606,http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh
607,http://dbpedia.org/resource/Century_(film)
608,http://dbpedia.org/resource/Fargo_(1996_film)
609,http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco
610,http://dbpedia.org/resource/Heavy_Metal_(film)
611,http://dbpedia.org/resource/Hellraiser:_Bloodline
612,http://dbpedia.org/resource/The_Pallbearer
613,http://dbpedia.org/resource/Jane_Eyre_(1996_film)
615,http://dbpedia.org/resource/Bread_and_Chocolate
616,http://dbpedia.org/resource/The_Aristocats
617,http://dbpedia.org/resource/The_Flower_of_My_Secret
618,http://dbpedia.org/resource/Two_Much
619,http://dbpedia.org/resource/Ed_(film)
620,http://dbpedia.org/resource/Scream_of_Stone
621,http://dbpedia.org/resource/My_Favorite_Season
624,http://dbpedia.org/resource/Condition_Red_(film)
625,http://dbpedia.org/resource/Halfaouine_Child_of_the_Terraces
626,http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate
627,http://dbpedia.org/resource/The_Last_Supper_(1995_film)
628,http://dbpedia.org/resource/Primal_Fear_(film)
629,http://dbpedia.org/resource/Rude_(film)
630,http://dbpedia.org/resource/Carried_Away_(1996_film)
631,http://dbpedia.org/resource/All_Dogs_Go_to_Heaven_2
632,http://dbpedia.org/resource/Land_and_Freedom
633,http://dbpedia.org/resource/Denise_Calls_Up
634,http://dbpedia.org/resource/Theodore_Rex_(film)
635,http://dbpedia.org/resource/A_Family_Thing
636,http://dbpedia.org/resource/Frisk_(film)
637,http://dbpedia.org/resource/Sgt._Bilko
638,http://dbpedia.org/resource/Jack_and_Sarah
639,http://dbpedia.org/resource/Girl_6
640,http://dbpedia.org/resource/Diabolique_(1996_film)
641,http://dbpedia.org/resource/Un_indien_dans_la_ville
645,http://dbpedia.org/resource/Nelly_and_Mr._Arnaud
647,http://dbpedia.org/resource/Courage_Under_Fire
648,http://dbpedia.org/resource/Mission:_Impossible_(film)
649,http://dbpedia.org/resource/Cold_Fever
650,http://dbpedia.org/resource/Moll_Flanders_(1996_film)
651,http://dbpedia.org/resource/The_Superwife
652,"http://dbpedia.org/resource/301,_302"
653,http://dbpedia.org/resource/Dragonheart
656,http://dbpedia.org/resource/Eddie_(film)
657,http://dbpedia.org/resource/There%27s_a_Zulu_On_My_Stoep
658,http://dbpedia.org/resource/Billy%27s_Holiday
659,http://dbpedia.org/resource/Purple_Noon
660,http://dbpedia.org/resource/August_(1996_film)
661,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film)
662,http://dbpedia.org/resource/Fear_(1996_film)
663,http://dbpedia.org/resource/Kids_in_the_Hall:_Brain_Candy
664,http://dbpedia.org/resource/Faithful_(1996_film)
665,http://dbpedia.org/resource/Underground_(1995_film)
666,http://dbpedia.org/resource/All_Things_Fair
667,http://dbpedia.org/resource/Bloodsport_II:_The_Next_Kumite
668,http://dbpedia.org/resource/Pather_Panchali
670,http://dbpedia.org/resource/The_World_of_Apu
671,http://dbpedia.org/resource/Mystery_Science_Theater_3000:_The_Movie
672,http://dbpedia.org/resource/Tarantella_(1995_film)
673,http://dbpedia.org/resource/Space_Jam
674,http://dbpedia.org/resource/Barbarella_(film)
676,http://dbpedia.org/resource/They_Bite
678,http://dbpedia.org/resource/Some_Folks_Call_It_a_Sling_Blade
679,http://dbpedia.org/resource/The_Run_of_the_Country
680,http://dbpedia.org/resource/Alphaville_(film)
681,http://dbpedia.org/resource/Coup_de_Torchon
683,http://dbpedia.org/resource/The_Eye_of_Vichy
684,http://dbpedia.org/resource/Windows_(film)
685,http://dbpedia.org/resource/It%27s_My_Party_(film)
687,http://dbpedia.org/resource/Country_Life_(film)
688,http://dbpedia.org/resource/Operation_Dumbo_Drop
690,http://dbpedia.org/resource/The_Promise_(1995_film)
691,http://dbpedia.org/resource/Mrs._Winterbourne
692,http://dbpedia.org/resource/Solo_(1996_film)
693,http://dbpedia.org/resource/Under_the_Domim_Tree
694,http://dbpedia.org/resource/The_Substitute
695,http://dbpedia.org/resource/True_Crime_(1996_film)
696,http://dbpedia.org/resource/Butterfly_Kiss
697,http://dbpedia.org/resource/Feeling_Minnesota
698,http://dbpedia.org/resource/Delta_of_Venus_(film)
700,http://dbpedia.org/resource/Angus_(film)
701,http://dbpedia.org/resource/Daens_(film)
702,http://dbpedia.org/resource/Faces_(1968_film)
703,http://dbpedia.org/resource/Boys_(1996_film)
704,http://dbpedia.org/resource/The_Quest_(film)
705,http://dbpedia.org/resource/Cosi_(film)
706,http://dbpedia.org/resource/Sunset_Park_(film)
707,http://dbpedia.org/resource/Mulholland_Falls
708,http://dbpedia.org/resource/The_Truth_About_Cats_%26_Dogs
709,http://dbpedia.org/resource/Oliver_%26_Company
710,http://dbpedia.org/resource/Celtic_Pride
711,http://dbpedia.org/resource/Flipper_(1996_film)
712,http://dbpedia.org/resource/Captives
713,http://dbpedia.org/resource/Of_Love_and_Shadows
714,http://dbpedia.org/resource/Dead_Man
715,http://dbpedia.org/resource/The_Horseman_on_the_Roof
716,http://dbpedia.org/resource/Switchblade_Sisters
717,http://dbpedia.org/resource/Boca_a_boca
718,http://dbpedia.org/resource/Les_Visiteurs
719,http://dbpedia.org/resource/Multiplicity_(film)
720,http://dbpedia.org/resource/Wallace_&_Gromit:_The_Best_of_Aardman_Animation
723,http://dbpedia.org/resource/Two_Friends_(1986_film)
724,http://dbpedia.org/resource/The_Craft_(film)
725,http://dbpedia.org/resource/The_Great_White_Hype
726,http://dbpedia.org/resource/Last_Dance_(1996_film)
728,http://dbpedia.org/resource/Cold_Comfort_Farm_(film)
729,http://dbpedia.org/resource/Institute_Benjamenta
731,http://dbpedia.org/resource/Heaven%27s_Prisoners
732,http://dbpedia.org/resource/Original_Gangstas
733,http://dbpedia.org/resource/The_Rock_(film)
734,http://dbpedia.org/resource/Getting_Away_with_Murder_(film)
735,http://dbpedia.org/resource/Cemetery_Man
736,http://dbpedia.org/resource/Twister_(1996_film)
737,http://dbpedia.org/resource/Barb_Wire_(1996_film)
738,http://dbpedia.org/resource/Le_Gar%C3%A7u
741,http://dbpedia.org/resource/Ghost_in_the_Shell_(1995_film)
742,http://dbpedia.org/resource/Thinner_(film)
743,http://dbpedia.org/resource/Spy_Hard
745,http://dbpedia.org/resource/A_Close_Shave
746,http://dbpedia.org/resource/Force_of_Evil
747,http://dbpedia.org/resource/The_Stupids_(film)
748,http://dbpedia.org/resource/The_Arrival_(1996_film)
749,http://dbpedia.org/resource/The_Man_from_Down_Under
750,http://dbpedia.org/resource/Dr._Strangelove
751,http://dbpedia.org/resource/Careful_(1992_film)
752,http://dbpedia.org/resource/Vermont_Is_for_Lovers
753,http://dbpedia.org/resource/A_Month_by_the_Lake
754,http://dbpedia.org/resource/Gold_Diggers:_The_Secret_of_Bear_Mountain
755,http://dbpedia.org/resource/Kim_(1950_film)
756,http://dbpedia.org/resource/Carmen_Miranda:_Bananas_is_My_Business
757,http://dbpedia.org/resource/Ashes_of_Time
758,http://dbpedia.org/resource/Khomreh
759,http://dbpedia.org/resource/Maya_Lin:_A_Strong_Clear_Vision
760,http://dbpedia.org/resource/Stalingrad_(1993_film)
761,http://dbpedia.org/resource/The_Phantom_(1996_film)
762,http://dbpedia.org/resource/Striptease_(film)
763,http://dbpedia.org/resource/The_Last_of_the_High_Kings
764,http://dbpedia.org/resource/Heavy_(film)
765,http://dbpedia.org/resource/Jack_(1996_film)
766,http://dbpedia.org/resource/I_Shot_Andy_Warhol
767,http://dbpedia.org/resource/The_Grass_Harp_(film)
768,http://dbpedia.org/resource/Someone_Else%27s_America
771,http://dbpedia.org/resource/La_Vie_est_Belle_(1987_film)
773,http://dbpedia.org/resource/Touki_Bouki
774,http://dbpedia.org/resource/Wend_Kuuni
775,http://dbpedia.org/resource/Spirits_of_the_Dead
776,http://dbpedia.org/resource/Babyfever
777,http://dbpedia.org/resource/Pharaoh%27s_Army
778,http://dbpedia.org/resource/Trainspotting_(film)
779,http://dbpedia.org/resource/%27Til_There_Was_You
780,http://dbpedia.org/resource/Independence_Day_(1996_film)
781,http://dbpedia.org/resource/Stealing_Beauty
782,http://dbpedia.org/resource/The_Fan_(1996_film)
783,http://dbpedia.org/resource/The_Hunchback_of_Notre_Dame_(1996_film)
784,http://dbpedia.org/resource/The_Cable_Guy
785,http://dbpedia.org/resource/Kingpin_(1996_film)
786,http://dbpedia.org/resource/Eraser_(film)
787,http://dbpedia.org/resource/The_Gate_of_Heavenly_Peace_(film)
788,http://dbpedia.org/resource/The_Nutty_Professor_(1996_film)
789,"http://dbpedia.org/resource/I,_the_Worst_of_All"
790,http://dbpedia.org/resource/An_Unforgettable_Summer
792,http://dbpedia.org/resource/A_Hungarian_Fairy_Tale
793,http://dbpedia.org/resource/My_Life_and_Times_with_Antonin_Artaud
794,http://dbpedia.org/resource/Sibak:_Midnight_Dancers
795,http://dbpedia.org/resource/Somebody_to_Love_(1994_film)
796,http://dbpedia.org/resource/A_Very_Natural_Thing
797,http://dbpedia.org/resource/The_Old_Lady_Who_Walked_in_the_Sea
798,http://dbpedia.org/resource/Daylight_(1996_film)
799,http://dbpedia.org/resource/The_Frighteners
800,http://dbpedia.org/resource/Lone_Star_(1996_film)
801,http://dbpedia.org/resource/Harriet_the_Spy_(film)
802,http://dbpedia.org/resource/Phenomenon_(film)
803,http://dbpedia.org/resource/Walking_and_Talking
804,http://dbpedia.org/resource/She%27s_the_One_(1996_film)
805,http://dbpedia.org/resource/A_Time_to_Kill_(1996_film)
806,http://dbpedia.org/resource/American_Buffalo_(film)
807,http://dbpedia.org/resource/Les_Rendez-vous_de_Paris
808,http://dbpedia.org/resource/Alaska_(1996_film)
809,http://dbpedia.org/resource/Fled
810,http://dbpedia.org/resource/Kazaam
812,http://dbpedia.org/resource/Magic_Hunter
813,http://dbpedia.org/resource/Larger_than_Life_(film)
814,http://dbpedia.org/resource/A_Boy_Called_Hate
815,http://dbpedia.org/resource/Power_98_(film)
816,http://dbpedia.org/resource/Two_Deaths
818,http://dbpedia.org/resource/A_Very_Brady_Sequel
819,http://dbpedia.org/resource/Stefano_Quantestorie
820,http://dbpedia.org/resource/Death_in_the_Garden
821,http://dbpedia.org/resource/The_Crude_Oasis
822,http://dbpedia.org/resource/Hedd_Wyn_(film)
823,http://dbpedia.org/resource/La_Collectionneuse
825,http://dbpedia.org/resource/Regular_Guys
827,http://dbpedia.org/resource/The_Convent_(1995_film)
828,http://dbpedia.org/resource/The_Adventures_of_Pinocchio_(1996_film)
829,http://dbpedia.org/resource/Joe%27s_Apartment
830,http://dbpedia.org/resource/The_First_Wives_Club
831,http://dbpedia.org/resource/Stonewall_(1995_film)
832,http://dbpedia.org/resource/Ransom_(1996_film)
833,http://dbpedia.org/resource/High_School_High
834,http://dbpedia.org/resource/Phat_Beach
835,http://dbpedia.org/resource/Foxfire_(1996_film)
836,http://dbpedia.org/resource/Chain_Reaction_(1996_film)
837,http://dbpedia.org/resource/Matilda_(1996_film)
838,http://dbpedia.org/resource/Emma_(1996_theatrical_film)
839,http://dbpedia.org/resource/The_Crow:_City_of_Angels
840,http://dbpedia.org/resource/House_Arrest_(1996_film)
841,http://dbpedia.org/resource/Eyes_Without_a_Face
842,http://dbpedia.org/resource/Bordello_of_Blood
843,http://dbpedia.org/resource/Lotto_Land
845,http://dbpedia.org/resource/The_Day_the_Sun_Turned_Cold
846,http://dbpedia.org/resource/Flirt_(1995_film)
848,http://dbpedia.org/resource/The_Spitfire_Grill
849,http://dbpedia.org/resource/Escape_from_L.A.
850,http://dbpedia.org/resource/Cyclo_(film)
851,http://dbpedia.org/resource/Basquiat_(film)
852,http://dbpedia.org/resource/Tin_Cup
853,http://dbpedia.org/resource/Dingo_(film)
854,http://dbpedia.org/resource/The_Ballad_of_Narayama_(1958_film)
855,http://dbpedia.org/resource/Every_Other_Weekend_(film)
856,http://dbpedia.org/resource/Mille_bolle_blu
857,http://dbpedia.org/resource/Crows_and_Sparrows
858,http://dbpedia.org/resource/The_Godfather
860,http://dbpedia.org/resource/Der_bewegte_Mann
861,http://dbpedia.org/resource/Supercop
862,http://dbpedia.org/resource/Manny_%26_Lo
864,http://dbpedia.org/resource/The_Wife_(1995_film)
865,http://dbpedia.org/resource/Small_Faces_(film)
866,http://dbpedia.org/resource/Bound_(1996_film)
867,http://dbpedia.org/resource/Carpool_(1996_film)
868,http://dbpedia.org/resource/Death_in_Brunswick
869,http://dbpedia.org/resource/Kansas_City_(film)
870,http://dbpedia.org/resource/Gone_Fishin%27_(film)
872,http://dbpedia.org/resource/Vive_L%27Amour
873,http://dbpedia.org/resource/Shadow_of_Angels
874,http://dbpedia.org/resource/Killer:_A_Journal_of_Murder_(film)
876,http://dbpedia.org/resource/Supercop_2
877,http://dbpedia.org/resource/Girls_Town_(1996_film)
878,http://dbpedia.org/resource/Bye-Bye_(film)
879,http://dbpedia.org/resource/The_Relic_(film)
880,http://dbpedia.org/resource/The_Island_of_Dr._Moreau_(1996_film)
881,http://dbpedia.org/resource/First_Kid
882,http://dbpedia.org/resource/The_Trigger_Effect
884,http://dbpedia.org/resource/Sweet_Nothing_(film)
885,http://dbpedia.org/resource/Bogus_(film)
886,http://dbpedia.org/resource/Bulletproof_(1996_film)
887,http://dbpedia.org/resource/Talk_of_Angels
888,http://dbpedia.org/resource/The_Land_Before_Time_III:_The_Time_of_the_Great_Giving
889,http://dbpedia.org/resource/1-900_(film)
891,http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers
892,http://dbpedia.org/resource/Twelfth_Night_(1996_film)
893,http://dbpedia.org/resource/Mother_Night_(film)
894,http://dbpedia.org/resource/Liebelei
895,http://dbpedia.org/resource/Venice
896,http://dbpedia.org/resource/Wild_Reeds
897,http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_(film)
898,http://dbpedia.org/resource/The_Philadelphia_Story_(film)
899,http://dbpedia.org/resource/Singin%27_in_the_Rain
900,http://dbpedia.org/resource/An_American_in_Paris_(film)
